"cow","year","X","life_exp","pop","enrollment_rate","income_share_highest_10","unemployment","urban_growth","gdp_pcap","v2x_polyarchy","tenure","tenure_lagged","leader_name","gwf_regimetype","gwf_duration","gwf_fail","current_dollars_usaid","constant_dollars_usaid","threat","imposition","multisender","targeted_narrow","institution","sanction_id","UCD_campaign","protest_mmd","cnts_destabilisation","cnts_campaign_narrow","cnts_campaign_all","gdp_pcap_l","threat_l1","multisender_l1","imposition_l1","imposition_l2","imposition_l3","imposition_l5","v2x_polyarchy_l","tenure_l","gwf_duration_l","cutoff_1991","autoc_cutoff","country","region","usaid_percapita","imposition_binary","sanction_id_binary","multisender_binary","targeted_narrow_binary","imposition_l1_binary","imposition_l2_binary","imposition_l3_binary","imposition_l4_binary","demographic_index","Mean_Frequency_UN","flow2","us_aid_sum","firststage_fitted"
690,1977,4345,68.206,13.9714804477395,76.11513,0,0,7.8078282516601,77853,0.098,0,0,"","monarchy",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3648779064851,0,0,0,0,0,0,0.099,11,15,0,1,"Kuwait","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.0191952245867641,0.5568182,660.40002,0,1.03178334995526e-09
690,1978,4346,68.585,14.0364316494432,85.02354,0,0,7.49809294706442,78565,0.098,0,1,"Jabir As-Sabah","monarchy",17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11.2625778406123,0,0,0,0,0,0,0.098,0,16,0,1,"Kuwait","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.15418474638192,0.5512821,607.29999,0,1.03821479970475e-09
690,1979,4347,69.012,14.0999930246324,83.31411,0,0,7.06417828380351,84295,0.098,1,2,"Jabir As-Sabah","monarchy",18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.2716817139074,0,0,0,0,0,0,0.098,0,17,0,1,"Kuwait","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.193898064272687,0.4478261,751,0,1.28203953278591e-09
690,1980,4348,69.677,14.160706071643,81.73304,0,0,6.5215207851592,64164,0.092,2,3,"Jabir As-Sabah","monarchy",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3420779488809,0,0,0,0,0,0,0.098,1,18,0,1,"Kuwait","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.251402952286775,0.40625,946.79999,0,1.41115164907238e-09
690,1981,4349,70.341,14.2168806328574,82.62142,0,0,6.09668510855944,49339,0.261,3,4,"Jabir As-Sabah","monarchy",20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.0691977405874,0,0,0,0,0,0,0.092,2,19,0,1,"Kuwait","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.324276709246938,0.3125,983.29999,0,1.69269157904169e-09
690,1982,4350,71.081,14.2685117171866,83.57238,0,0,5.72893466741941,41462,0.278,4,5,"Jabir As-Sabah","monarchy",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8064703250259,0,0,0,0,0,0,0.261,3,20,0,1,"Kuwait","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.395838333447538,0.275641,1053.5,0,1.82617790701026e-09
690,1983,4351,71.498,14.3180545898175,86.09256,0,0,5.54656482128388,42675,0.278,5,6,"Jabir As-Sabah","monarchy",22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.6325328652777,0,0,0,0,0,0,0.278,4,21,0,1,"Kuwait","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.457050081204036,0.260274,818.79999,0,1.84410308623865e-09
690,1984,4352,72.02,14.3671103088649,87.42429,0,0,4.92407446261624,42756,0.278,6,7,"Jabir As-Sabah","monarchy",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6613687819918,0,0,0,0,0,0,0.278,5,22,0,1,"Kuwait","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.542387398593007,0.2094595,651,0,2.00275647729034e-09
690,1985,4353,72.61,14.4110371973893,88.99564,0,0,4.41097622485015,38870,0.277,7,8,"Jabir As-Sabah","monarchy",24,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10.6632650492791,0,0,0,0,0,0,0.278,6,23,0,1,"Kuwait","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.623980433937629,0.2342657,544.28009,0,1.89395113771766e-09
690,1986,4354,73.074,14.4515449171743,88.7421,0,0,4.11739889196596,39861,0.089,8,9,"Jabir As-Sabah","monarchy",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5679782811141,0,0,0,0,0,0,0.277,7,24,0,1,"Kuwait","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.666117490873903,0.2361111,702.31848,0,1.91214907113883e-09
690,1987,4355,73.558,14.4925756166564,83.47732,0,0,4.01842730441365,40631,0.089,9,10,"Jabir As-Sabah","monarchy",26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10.5931539321312,0,0,0,0,0,0,0.089,8,25,0,1,"Kuwait","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.644893098900349,0.2333333,569.117,0,1.90120510419596e-09
690,1988,4356,74.11,14.5326071530601,81.90468,0,0,3.87707563771311,34732,0.089,10,11,"Jabir As-Sabah","monarchy",27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10.6122868471518,0,0,0,0,0,0,0.089,9,26,0,1,"Kuwait","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.666024767076957,0.2153846,756.87048,0,1.99777950546922e-09
690,1989,4357,74.52,14.5712348107154,0,0,0,3.74172926458235,42402,0.088,11,12,"Jabir As-Sabah","monarchy",28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.4554170190994,0,0,0,0,0,0,0.089,10,27,0,1,"Kuwait","Middle East & North Africa",0,0,0,0,0,0,0,0,0,-0.120398472907518,0.2155963,832.92426,0,2.00955553224105e-09
690,1990,4358,74.826,14.6085089603544,0,0,0,-27.7079316816359,31160,0.088,0,1,"Saddam Hussein","monarchy",29,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10.6549510457568,0,0,0,0,0,0,0.088,11,28,0,1,"Kuwait","Middle East & North Africa",0,0,0,0,0,0,0,0,0,2.18938383541218,0.2409639,441,0,1.85411670229163e-09
690,1991,4359,73.281,14.3312867136012,0,0,0.89,-22.3337201522966,18911,0.111,0,1,"Jabir As-Sabah","monarchy",30,0,75000,143931,1,0,0,0,0,1,4,3,3,0,1,10.3468908209089,0,0,0,0,0,0,0.088,0,29,1,1,"Kuwait","Middle East & North Africa",10043.1317073156,0,1,0,0,0,0,0,0,1.75915240494956,0.2428571,1025,264833,1.93860454224181e-09
690,1992,4360,74.216,14.1078069754323,46.99573,0,0.882,19.0663621914018,36622,0.203,1,2,"Jabir As-Sabah","monarchy",31,0,3e+05,561686,0,0,0,0,0,0,0,1,0,0,0,9.8474995711199,1,0,0,0,0,0,0.111,0,30,1,1,"Kuwait","Middle East & North Africa",39813.8421498207,0,0,0,0,0,0,0,0,-0.787248237855784,0.2986111,1477.9,561686,1.81019988280587e-09
690,1993,4361,75.691,14.2983273778005,0,0,0.8,2.03080124505722,52706,0.285,2,3,"Jabir As-Sabah","monarchy",32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.5084047047615,0,0,0,0,0,0,0.203,1,31,1,1,"Kuwait","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.0631081496660213,0.3360656,1109.79,0,1.63548031800621e-09
690,1994,4362,75.794,14.3184925063794,67.96727,0,0.7,-0.747898656959702,61001,0.285,3,4,"Jabir As-Sabah","monarchy",33,0,66731,119469,0,0,0,0,0,0,0,0,0,0,0,10.8724847697729,0,0,0,0,0,0,0.285,2,32,1,1,"Kuwait","Middle East & North Africa",8343.68561821524,0,0,0,0,0,0,0,0,0.943971503783497,0.421875,973.67963,119469,1.37258040283922e-09
690,1995,4363,75.763,14.3108809688388,0,0,0.696,0.924811082776336,63725,0.285,4,5,"Jabir As-Sabah","monarchy",34,0,102710,180068,0,0,0,0,0,0,0,0,0,0,0,11.0186457003954,0,0,0,0,0,0,0.285,3,33,1,1,"Kuwait","Middle East & North Africa",12582.5936496913,0,0,0,0,0,0,0,0,0.141320861248313,0.3181818,1254.2813,180068,1.71238255534897e-09
690,1996,4364,75.537,14.3194457028118,89.25154,0,0.7,3.09741862690162,63285,0.286,5,6,"Jabir As-Sabah","monarchy",35,0,100533,173000,0,0,0,0,0,0,0,0,1,0,0,11.0623323861686,0,0,0,0,0,0,0.285,4,34,1,1,"Kuwait","Middle East & North Africa",12081.4732351008,0,0,0,0,0,0,0,0,0.866422371941689,0.4027778,1398.496,173000,1.47487408233931e-09
690,1997,4365,75.618,14.3480886773852,88.84661,0,0.7,3.56222396895973,61688,0.288,6,7,"Jabir As-Sabah","monarchy",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0554037712419,0,0,0,0,0,0,0.286,5,35,1,1,"Kuwait","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.835613033678584,0.4186047,1123.9534,0,1.39868973070778e-09
690,1998,4366,75.879,14.38165811594,94.83562,0,0.7,3.42431580579882,59726,0.289,7,8,"Jabir As-Sabah","monarchy",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0298448636189,0,0,0,0,0,0,0.288,6,36,1,1,"Kuwait","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.920040414814946,0.4090909,1328.7102,0,1.44887106044581e-09
690,1999,4367,76.157,14.4140964837056,94.70629,0,0.7,3.29056482190212,55035,0.288,8,9,"Jabir As-Sabah","monarchy",38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.9975228828924,0,0,0,0,0,0,0.289,7,37,1,1,"Kuwait","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.943597175249366,0.3516484,935.65881,0,1.56481817903172e-09
690,2000,4368,76.416,14.4454127856996,91.30349,0,0.8,3.15487927706308,54985,0.287,9,10,"Jabir As-Sabah","monarchy",39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.91572480716,0,0,0,0,0,0,0.288,8,38,1,1,"Kuwait","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.940411067450112,0.3783784,892.53998,0,1.48165802851979e-09
690,2001,4369,76.722,14.4755667255147,90.85288,0,0.8,3.80494068502559,53578,0.27,10,11,"Jabir As-Sabah","monarchy",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9148158816128,0,0,0,0,0,0,0.287,9,39,1,1,"Kuwait","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.904348930723399,0.2987013,996.27002,0,1.73959289838807e-09
690,2002,4370,76.891,14.5044860541362,93.45248,0,1.1,2.84978734732264,54323,0.282,11,12,"Jabir As-Sabah","monarchy",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8888940016847,0,0,0,0,0,0,0.27,10,40,1,1,"Kuwait","Middle East & North Africa",0,0,0,0,0,0,0,0,0,1.03037382658626,0.2904762,1116.17,0,1.78465076582958e-09
690,2003,4371,76.982,14.5320636749212,92.68112,0,1.3,2.61011184898608,63009,0.288,12,13,"Jabir As-Sabah","monarchy",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9027031730685,0,0,0,0,0,0,0.282,11,41,1,1,"Kuwait","Middle East & North Africa",0,0,0,0,0,0,0,0,0,1.0608080987742,0.2022472,1659.9,0,2.20638271772505e-09
690,2004,4372,76.985,14.5581647932852,94.39939,0,1.7,2.44313720641217,68234,0.288,13,14,"Jabir As-Sabah","monarchy",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0510330110209,0,0,0,0,0,0,0.288,12,42,1,1,"Kuwait","Middle East & North Africa",0,0,0,0,0,0,0,0,0,1.12056225512937,0.1785714,1671.23,0,2.3094485419943e-09
690,2005,4373,76.792,14.5825961652345,92.70689,0,1.452,3.73359223835886,73156,0.331,14,15,"Jabir As-Sabah","monarchy",44,0,265000,382568,0,0,0,0,0,0,2,1,0,0,0,11.1306983998837,0,0,0,0,0,0,0.288,13,43,1,1,"Kuwait","Middle East & North Africa",26234.5604078413,0,0,0,0,0,0,0,0,0.989260616385763,0.1758242,2171.73,3679533,2.41463631349041e-09
692,1960,782,0,0,0,0,0,0,25282,0.023,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,-4.72716015070874,0,0,0,2.50451980146667e-09
692,1961,783,50.33,11.9872386074103,0,0,0,3.85354564984407,25854,0.024,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1378483545938,0,0,0,0,0,0,0.023,0,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,-1.40826079983856,0,0,0,2.50451980146667e-09
692,1962,784,52.112,12.025569494434,0,0,0,3.77710394958684,26515,0.024,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1602209936312,0,0,0,0,0,0,0.024,0,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,-1.32996879497105,0,0,0,2.50451980146667e-09
692,1963,785,53.697,12.063119925534,0,0,0,3.71928071873822,27325,0.024,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1854662667162,0,0,0,0,0,0,0.024,0,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,-1.26058316414115,0,0,0,2.50451980146667e-09
692,1964,786,55.285,12.1001064464832,0,0,0,3.67505510119585,28286,0.024,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2155576790099,0,0,0,0,0,0,0.024,0,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,-1.19215558904724,0,0,0,2.50451980146667e-09
692,1965,787,56.778,12.1366529508243,0,0,0,3.52027964927405,29462,0.024,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2501226151122,0,0,0,0,0,0,0.024,0,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,-1.11931737703109,0,0,0,2.50451980146667e-09
692,1966,788,58.228,12.1705076939302,0,0,0,3.38052533013746,30738,0.024,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2908569157951,0,0,0,0,0,0,0.024,0,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,-1.0495795437036,0,0,0,2.50451980146667e-09
692,1967,789,59.656,12.2011556267823,0,0,0,3.23118403699507,32124,0.024,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3332552784974,0,0,0,0,0,0,0.024,0,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,-0.980428060354094,0,0,0,2.50451980146667e-09
692,1968,790,61.002,12.2303554668505,0,0,0,3.13972281303041,33522,0.024,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.377359004602,0,0,0,0,0,0,0.024,0,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,-0.918797961787018,0,0,0,2.50451980146667e-09
692,1969,791,62.31,12.2586698869092,0,0,0,3.05905611861809,35006,0.024,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4199575169987,0,0,0,0,0,0,0.024,0,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,-0.859515201863919,0,0,0,2.50451980146667e-09
692,1970,792,63.475,12.286250774803,0,0,0,2.96503079432556,36677,0.024,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4632750400161,0,0,0,0,0,0,0.024,0,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,-0.80476184500341,0,0,0,2.50451980146667e-09
692,1971,793,64.45,12.3129295859857,76.33968,0,0,4.01444607472218,38538,0.028,0,1,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5099054072354,0,0,0,0,0,0,0.024,0,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,-0.0789562632062168,0.5510204,24,0,8.76024551207106e-10
692,1972,794,65.607,12.3501384001611,79.20479,0,0,5.41632151527733,40597,0.077,1,2,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.55940030597,0,0,0,0,0,0,0.028,0,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,-0.103615471930388,0.56,27,0,8.61138666157618e-10
692,1973,795,66.373,12.4014050677321,80.26908,0,0,5.68264636294316,42292,0.151,2,3,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6114496975577,0,0,0,0,0,0,0.077,1,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,-0.0762224020771572,0.4388889,43.959999,0,1.08963092406631e-09
692,1974,796,67.183,12.4553984700709,81.86211,0,0,5.5900306341142,44179,0.126,3,4,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6523534583037,0,0,0,0,0,0,0.151,2,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,-0.015335838093658,0.4791667,80.269997,0,1.01132018492096e-09
692,1975,797,67.864,12.508496804963,85.28601,0,0,5.49109643737311,37862,0.106,4,5,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6960050683935,0,0,0,0,0,0,0.126,3,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.0592822398758181,0.4927536,91.860001,436650,9.85894357317919e-10
692,1976,798,68.466,12.5606514290589,82.12487,0,0,5.37471796556164,41611,0.051,5,6,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5417035136869,0,0,0,0,0,0,0.106,4,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.0663496891312208,0.4642857,145.31,4383824,1.044200497622e-09
692,1977,799,69.118,12.6116844428789,82.11388,0,0,5.23869442422764,42848,0.051,6,7,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6361200746937,0,0,0,0,0,0,0.051,5,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.108010627042494,0.5611111,134.66,3330978,8.6569689870341e-10
692,1978,800,69.604,12.6613972189174,80.05571,0,0,5.08410847342647,42540,0.051,7,8,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.665414481874,0,0,0,0,0,0,0.051,6,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.12414310422227,0.5630252,137.17999,1116287,8.6362547409946e-10
692,1979,801,69.978,12.7096077882042,80.69142,0,0,4.91972999346765,40657,0.051,8,9,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6582003238271,0,0,0,0,0,0,0.051,7,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.163427337375689,0.4666667,201.24001,260704,1.0464414321064e-09
692,1980,802,70.456,12.7562065074652,82.3983,0,0,4.73833936754988,42232,0.049,9,10,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.612926547833,0,0,0,0,0,0,0.051,8,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.218338363617619,0.4166667,265.60999,0,1.15855427089946e-09
692,1981,803,70.826,12.8010418154873,81.99603,0,0,4.26031221858067,40413,0.049,10,11,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10.6509337432907,0,0,0,0,0,0,0.049,9,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.269503642485524,0.3244275,365.98999,0,1.39439492473327e-09
692,1982,804,71.183,12.8411404265083,80.6088,0,0,3.78430940965845,40467,0.049,11,12,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6069070418118,0,0,0,0,0,0,0.049,10,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.309530955767653,0.2689873,376.57001,0,1.55156155910803e-09
692,1983,805,71.47,12.8765063418576,83.25855,0,0,3.70072021221301,40949,0.049,12,13,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6082423532527,0,0,0,0,0,0,0.049,11,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.357915154093964,0.2684564,233.24001,0,1.53473924470034e-09
692,1984,806,71.668,12.9110792493078,86.6106,0,0,3.74602221864814,40632,0.049,13,14,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6200829131648,0,0,0,0,0,0,0.049,12,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.400436810491221,0.2080537,262.41,0,1.72612041332132e-09
692,1985,807,72.012,12.9461439884558,91.05123,0,0,3.78761686761625,38793,0.049,14,15,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6123114585925,0,0,0,0,0,0,0.049,13,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.459673025817238,0.2465753,234.64796,0,1.60033430531304e-09
692,1986,808,72.106,12.9816635183228,96.14373,0,0,3.80893297513524,38297,0.049,15,16,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5659953547424,0,0,0,0,0,0,0.049,14,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.517517137786586,0.2534247,254.771,0,1.58221368194891e-09
692,1987,809,72.269,13.0174383446878,95.51585,0,0,3.79996528751677,38009,0.049,16,17,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.5531271042362,0,0,0,0,0,0,0.049,15,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.52313248438331,0.2625899,280.83499,0,1.55816693278263e-09
692,1988,810,72.369,13.0531526464734,98.27366,0,0,3.75660571250541,38559,0.049,17,18,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5455785158667,0,0,0,0,0,0,0.049,16,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.562650522511566,0.2368421,177.127,0,1.62253153445174e-09
692,1989,811,72.444,13.0884694325963,99.0614,0,0,3.681045081792,38942,0.049,18,19,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.559945074121,0,0,0,0,0,0,0.049,17,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.583858544530095,0.2412281,235.03101,0,1.61677977136681e-09
692,1990,812,72.619,13.1230611539017,0,0,0,3.57139363530312,38601,0.048,19,20,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5698288954677,0,0,0,0,0,0,0.049,18,0,0,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,-0.385073812588842,0.25,264.569,0,1.59387575825791e-09
692,1991,813,72.668,13.1566063567869,99.4111,0,1.144,3.63342044425559,41771,0.048,20,21,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5610337209137,0,0,0,0,0,0,0.048,19,0,1,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.685075655835178,0.2464789,551.21002,0,1.64325052844791e-09
692,1992,814,72.764,13.1907974447893,97.01005,0,1.059,3.57500220386782,43430,0.048,21,22,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6399578372324,0,0,0,0,0,0,0.048,20,0,1,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.66819221297185,0.2647059,537.78998,2010836,1.58382227957235e-09
692,1993,815,72.953,13.2257679995489,98.02282,0,0.963,3.41571602503844,47820,0.048,22,23,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6789059557844,0,0,0,0,0,0,0.048,21,0,1,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.695616016302841,0.2966102,718.40997,1103076,1.51350088079393e-09
692,1994,816,73.375,13.2599577723449,97.93377,0,1.094,3.33855504833923,46539,0.048,23,24,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,10.7751994501298,0,0,0,0,0,0,0.048,22,0,1,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.729852788919081,0.4,407.71881,1818225,1.20948694281512e-09
692,1995,817,73.517,13.2933779336515,99.114,0,1.129,3.25893236291609,47157,0.048,24,25,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,10.748046164606,0,0,0,0,0,0,0.048,23,0,1,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.759863509674352,0.3051948,302.79288,41486414,1.41008147222565e-09
692,1996,818,73.799,13.3260125582263,99.858,0,1.258,3.17931704318534,47825,0.048,25,26,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,10.7612379514539,0,0,0,0,0,0,0.048,24,0,1,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.79695175275356,0.3785714,272.646,141606751,1.16326940587901e-09
692,1997,819,74.355,13.3578401765843,99.60053,0,1.202,3.09122564122039,47957,0.048,26,27,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7753040034041,0,0,0,0,0,0,0.048,25,0,1,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.822584016108638,0.382716,446.16,19634936,1.24336992737154e-09
692,1998,820,74.535,13.388785566578,99.94225,0,1.186,2.99146076647499,48717,0.048,27,28,"Isa Ibn Al-Khalifah","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7780602635783,0,0,0,0,0,0,0.048,26,0,1,1,"Bahrain","Middle East & North Africa",0,0,0,0,0,0,0,0,0,0.843386268424893,0.3653846,293.06326,34223969,1.25999588517128e-09
692,1999,821,74.641,13.4187336132238,99.73968,0,1.18,2.87645016514413,48988,0.049,0,0,"","",0,0,16500,27215,0,0,0,0,0,0,0,0,0,0,0,10.7937835294003,0,0,0,0,0,0,0.048,27,0,1,1,"Bahrain","Middle East & North Africa",2028.13475432439,0,0,0,0,0,0,0,0,0.857599177405982,0.3333333,393.69,29808941,1.35405546648997e-09
692,2000,822,74.98,13.4475334271123,97.89263,0,1.145,2.74720093000752,49406,0.066,0,0,"","",0,0,26500,42817,1,0,1,0,1,1,0,1,0,0,0,10.7993308532728,0,0,0,0,0,0,0.049,0,0,1,1,"Bahrain","Middle East & North Africa",3184.00398348699,0,1,1,0,0,0,0,0,0.863146219620846,0.3486842,452.20999,23784349,1.32517320292092e-09
692,2001,823,75.496,13.4750491893254,94.85629,0,1.176,2.60682230104421,48246,0.113,0,0,"","",0,0,16500,26028,0,0,0,0,0,0,0,0,0,0,0,10.8078273556951,1,1,0,0,0,0,0.066,0,0,1,1,"Bahrain","Middle East & North Africa",1931.56994340465,0,0,0,0,0,0,0,0,0.868531535328993,0.275,476.29999,19717484,1.53178999844671e-09
